platform,video_id,video_url,video_title,video_core_content,video_target_sentiment,video_cultural_context,uploader,upload_date,view_count,like_count,comment_count,share_count,duration_seconds,comment_id,comment_author,comment_author_id,comment_like_count,comment_reply_count,comment_create_time,text_norm,index_goc,commonsense,text_fully_cleaned
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,đỉnh cao cắm sừng,1680.0,"Pablo Picasso, người vẽ không chỉ bằng màu sắc mà còn bằng cả những mối quan hệ phức tạp, đã để lại dấu ấn không chỉ trong giới nghệ thuật mà còn trong giới tình cảm với hàng loạt ""drama"" không kém phần nghệ thuật của mình. Cuộc đời và sự nghiệp của Picasso như một bức tranh đầy màu sắc, từ những tác phẩm trừu tượng đến những mối tình đa dạng, mỗi phần đều mang một ý nghĩa riêng, tạo nên bức tranh cuộc đời đầy biến động và thú vị của một danh họa vĩ đại.",tuyệt vời Cao Cắm sừng
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,cha cảm thấy tự nhục và bỏ nghề,1681.0,"Tri thức thường thức ở đây đề cập đến việc hiểu rằng Picasso là một danh họa vĩ đại, không thể bị đánh đồng với một người nghệ sĩ tầm thường hay dễ dàng bị ảnh hưởng bởi những biến cố cá nhân. Việc Picasso có những mối tình phức tạp hay gặp phải những thăng trầm trong cuộc sống không nên làm giảm giá trị nghệ thuật của ông.",cha cảm thấy tự nhục và bỏ nghề
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,cắm sừng nhiều vậy,1682.0,"Pablo Picasso, người đàn ông tài hoa nhưng cũng rất... ""nóng bỏng"", đã để lại dấu ấn không chỉ qua những bức tranh mà còn qua hàng loạt mối tình phức tạp. Anh ta như một nghệ sĩ biến đổi màu sắc trong mỗi mối quan hệ, từ hồng đến xanh, từ vàng rực rỡ đến đen tối của sự phản bội. Tri thức thường thức ở đây là: Đàn ông tài năng đôi khi cũng có những khía cạnh không hoàn hảo, đặc biệt là trong việc giữ gìn tình cảm.",cắm sừng nhiều vậy
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,fuckboy chính hãng,1684.0,"Pablo Picasso không chỉ là một họa sĩ vĩ đại mà còn là một nhân vật đầy bí ẩn trong giới nghệ thuật thế kỷ 20, với cuộc đời và sự nghiệp nghệ thuật phong phú, cùng với đó là những mối tình phức tạp. Trong bối cảnh này, chúng ta có thể tưởng tượng Picasso như một ""fuckboy chính hãng"", luôn tạo ra những tác phẩm nghệ thuật gây sốc và gây tranh cãi, đồng thời cũng không kém phần hài hước và châm biếm trong cách sống của mình. Tri thức thường thức ở đây đề cập đến nhận thức phổ biến rằng Picasso là một người đàn ông đa tình, thường xuyên thay đổi bạn gái và có nhiều mối qu",fuckboy chính hãng
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,cái tên rất chi là dài dòng,1685.0,"Pablo Picasso là một trong những họa sĩ nổi tiếng nhất thế kỷ 20, với nhiều tác phẩm nghệ thuật được biết đến rộng rãi. Tên đầy đủ của ông có thể khá dài do bao gồm cả tên đệm và tên mẹ. Tiếp tục câu chuyện hài hước, châm biếm về Picasso: Picasso, tên đầy đủ của ông là José Ruiz Blasco y Pablo Diego Francisco de Paula Juan Nepomuceno María de los Remedios Cipriano de la Santísima Trinidad Ruiz Blasco, đã sống một cuộc đời đầy màu sắc như bức tranh của ông. Ông bắt đầu vẽ từ khi còn nhỏ, nhưng thay vì dừng",cái tên rất chi là dài dòng
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,picasso có mấy ny với vợ vậy mn với,1686.0,"Theo thông tin thường thức, Pablo Picasso có tổng cộng 3 người vợ trong cuộc đời mình. Mối tình đầu của ông là với Olga Khokhlova, sau đó là Françoise Gilot và cuối cùng là Jacqueline Roque. Bình luận của bạn có vẻ nhầm lẫn về số lượng người vợ của Picasso, vì vậy cần lưu ý rằng một danh họa có thể có nhiều mối quan hệ tình cảm khác nhau nhưng không đồng nghĩa với việc họ có nhiều người vợ.",picasso có mấy người yêu với vợ vậy mọi người với
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,thằng bo con thì bây ghét như j97 còn người bo mấy đứa con và bỏ hơn 10 người mà không ghét 😂 😂 😂,1687.0,"Tri thức thường thức ở đây đề cập đến việc nhận biết rằng Picasso có nhiều mối quan hệ phức tạp trong cuộc sống cá nhân, nhưng điều đó không làm giảm giá trị nghệ thuật của ông. Mặc dù có nhiều mối tình và hôn nhân, Picasso vẫn được nhớ đến chủ yếu vì tài năng nghệ thuật vượt trội của mình. Cách nói hài hước, châm biếm trong bình luận thể hiện một góc nhìn giải trí về cuộc sống của Picasso, thay vì đánh giá anh ta dựa trên số lượng mối quan hệ.",thằng bố con thì bây ghét như gì97 còn người bo mấy đứa con và bỏ hơn 10 người mà không ghét :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,hay quá xàm vãi ó anh ơi,1688.0,"Pablo Picasso, người vẽ nhiều hơn cả tuổi đời mình, đã tạo ra vô số tác phẩm nghệ thuật, từ những bức tranh đầy màu sắc đến những tác phẩm trừu tượng gây tranh cãi. Cuộc sống của ông không kém phần phức tạp với hàng loạt mối tình, mỗi người đều để lại dấu ấn riêng trong cuộc đời nghệ thuật của ông. Phong cách hài hước, châm biếm trong câu bình luận này thể hiện sự hiểu biết vui vẻ và nhẹ nhàng về cuộc sống và sự nghiệp của Picasso, đồng thời cũng phản ánh một cách nhìn nhận thoải mái về những chi tiết cá nhân của một nghệ sĩ nổi tiếng.",hay quá xàm vãi á anh ơi
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,wtf anh em viewer đang fa mà picasso thì dư luôn,1689.0,"Tri thức thường thức trong trường hợp này đề cập đến sự bất ngờ và nghịch lý khi so sánh sự thiếu thốn tình cảm của một người bình thường với số lượng tình yêu dồi dào của một danh họa lịch sử như Picasso. Picasso nổi tiếng không chỉ với nghệ thuật mà còn với nhiều mối tình phức tạp, điều này làm nổi bật sự khác biệt giữa anh ta và người xem bình thường, từ đó tạo ra một bình luận hài hước, châm biếm về sự so sánh này.",what the fuck anh em viewer đang fa mà picasso thì dư luôn
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,2025 rồi ai còn xem không 😂,1690.0,"Tri thức thường thức ở đây đề cập đến việc sử dụng hài hước và châm biếm một cách khéo léng để kể lại cuộc đời và sự nghiệp của Picasso, đồng thời cũng phản ánh nhận định rằng người ta có thể không còn quan tâm đến những thông tin lịch sử nghệ thuật nếu chúng được trình bày một cách khô khan. Việc kết hợp hài hước và châm biếm giúp làm nổi bật tính cách phức tạp của Picasso, từ đó thu hút sự chú ý của độc giả, nhưng cũng có thể khiến một số người cảm thấy không còn hứng thú với những thông tin lịch sử nghiêm túc.",2025 rồi ai còn xem không :face_with_tears_of_joy:
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,vẫn xàm như mọi khi,1691.0,"Pablo Picasso, người bạn vui tính của thời gian, đã vẽ nên cuộc đời mình bằng những bức tranh đầy màu sắc và những mối tình đa dạng. Sự nghiệp của ông không chỉ là một chuỗi các tác phẩm nghệ thuật táo bạo mà còn là một cuốn tiểu thuyết mở về cuộc sống và tình yêu. Tuy nhiên, sau mỗi bức tranh rực rỡ là một tâm trạng phức tạp, như thể Picasso đang chơi trò ""nói dối bằng màu sắc"" với thế giới. Giải thích tri thức thường thức: Bình luận ""vẫn xàm như mọi khi"" trong ngữ cảnh này có nghĩa là Picasso luôn giữ được phong cách hài hước, châm biếm",vẫn xàm như mọi khi
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,anh ơi em 13 tuổi,1692.0,"Dĩ nhiên rồi, em 13 tuổi vẫn có thể nghe về cuộc đời của Picasso một cách vui vẻ và dễ hiểu đó! Picasso là một họa sĩ nổi tiếng với nhiều tác phẩm nghệ thuật độc đáo và phong cách thay đổi qua các giai đoạn khác nhau trong cuộc đời. Anh ta còn nổi tiếng vì có nhiều mối tình phức tạp với nhiều người đẹp khác nhau. Em có muốn nghe về những điều này không?",anh ơi em 13 tuổi
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,trùm cắm sừng,1693.0,"Pablo Picasso không chỉ là một danh họa vĩ đại mà còn là trùm cắm sừng trong giới nghệ thuật thế kỷ 20. Anh ta có nhiều mối tình phức tạp, khiến các bạn gái của mình phải liên tục chạy theo, như những con mèo đuổi bóng. Tri thức thường thức ở đây là: Picasso nổi tiếng với cuộc sống tình cảm đa dạng và nhiều mối quan hệ, điều này đã trở thành chủ đề thú vị cho nhiều người kể chuyện và nhà phê bình nghệ thuật.",trùm cắm sừng
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,sắp qua 2025 còn xem,1694.0,"Tri thức thường thức ở đây đề cập đến việc hiểu và dự đoán các sự kiện dựa trên kinh nghiệm và thông tin sẵn có. Trong trường hợp này, khi nói ""sắp qua 2025 còn xem"", người ta đang dự đoán rằng sau năm 2025, Picasso sẽ không còn sống nữa, vì Picasso đã qua đời vào năm 1973.",sắp qua 2025 còn xem
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,tên dài thế mất 4 giây để đọc nhanh,1695.0,"Tri thức thường thức trong trường hợp này liên quan đến việc tóm tắt thông tin một cách ngắn gọn và hài hước. Việc sử dụng các số lượng cụ thể như ""4 giây"" cho thấy tác giả đang cố gắng tạo ra sự hài hước bằng cách đo lường thời gian cần thiết để đọc tên một người nổi tiếng, đồng thời cũng mang tính châm biếm về sự phức tạp trong cuộc sống và sự nghiệp của Picasso. Tóm lại, bình luận này đang sử dụng kỹ thuật hài hước và châm biếm để làm nổi bật sự phức tạp trong cuộc đời của Picasso, đồng thời cũng thể hiện sự tinh tế trong cách tóm tắt thông tin.",tên dài thế mất 4 giây để đọc nhanh
youtube,HyDxRTBnwNM,https://www.youtube.com/watch?v=HyDxRTBnwNM,Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô,"Kể về cuộc đời, sự nghiệp nghệ thuật và những mối tình phức tạp của danh họa Pablo Picasso theo phong cách hài hước, châm biếm.",neutral,,,,,,,,,,,,,,,2030 rồi ai còn xem hog 😊,1696.0,"Tri thức thường thức ở đây đề cập đến việc người ta vẫn quan tâm đến lịch sử văn hóa và nghệ thuật, đặc biệt là những nhân vật nổi tiếng như Picasso, bất chấp thời gian trôi qua. Dù đã vào năm 2030, nhiều người vẫn tìm kiếm niềm vui và kiến thức thông qua việc khám phá cuộc đời và sự nghiệp của các nghệ sĩ huyền thoại, bao gồm cả những chi tiết phức tạp trong cuộc sống cá nhân của họ.",2030 rồi ai còn xem không :smiling_face_with_smiling_eyes:
